
###################################################################
###################################################################
###################################################################

Current time: 2023-11-02 11:34:58.043445

--------------------Hyperparameters--------------------

model: {'seqLeng': 60, 'input_dim': 8, 'output_dim': 1, 'in_moving_mean': False, 'decomp_kernel': [3, 6, 12], 'feature_wise_norm': False, 'nHidden': 128, 'rec_dropout': 0, 'num_layers': 2, 'activ': 'relu', 'cnn_dropout': 0, 'kernel_size': [3, 3], 'padding': [1, 1], 'stride': [1, 1], 'nb_filters': [16, 32], 'pooling': [1, 1], 'batch_start_idx': 5, 'batch_end_idx': 21, 'dropout': 0.8, 'previous_steps': 5}

learning: {'nBatch': 24, 'lr': 0.001, 'max_epoch': 2000}

plot_corr: False

loss_plot_flag: True

save_losses: True

save_result: True

Model name: correction_LSTMs


--------------------Training Mode (Training and Validating)--------------------
Training on the interval from 20220101 to 20221231.
Validating on the interval from 20220201 to 20221231.

The number of parameter in first model : 203016

The number of parameter in second model : 201480

Epoch [1/2000], First Loss: 393.7074, Second Loss: -77777.0000, Val Loss: 339.7920 [(kW/hour)^2], MinVal : 339.7919616699219
Epoch [1424/2000], First Loss: 8.4510, Second Loss: 4.2135, Val Loss: 49.2938 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1425/2000], First Loss: 8.4810, Second Loss: 4.2761, Val Loss: 48.0757 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1426/2000], First Loss: 8.5183, Second Loss: 4.2177, Val Loss: 48.4953 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1427/2000], First Loss: 8.3972, Second Loss: 4.0801, Val Loss: 49.1710 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1428/2000], First Loss: 8.3539, Second Loss: 4.0902, Val Loss: 49.2295 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1429/2000], First Loss: 8.3632, Second Loss: 4.1498, Val Loss: 50.4028 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1430/2000], First Loss: 8.3204, Second Loss: 4.1084, Val Loss: 49.3585 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1431/2000], First Loss: 8.2850, Second Loss: 4.0227, Val Loss: 48.3449 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1432/2000], First Loss: 8.5050, Second Loss: 4.3297, Val Loss: 50.1750 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1433/2000], First Loss: 8.9493, Second Loss: 4.4585, Val Loss: 46.2445 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1434/2000], First Loss: 9.2120, Second Loss: 4.9487, Val Loss: 49.3440 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1435/2000], First Loss: 8.6947, Second Loss: 4.4973, Val Loss: 52.4597 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1436/2000], First Loss: 8.9001, Second Loss: 4.7559, Val Loss: 48.6557 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1437/2000], First Loss: 8.7174, Second Loss: 4.4036, Val Loss: 48.3493 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1438/2000], First Loss: 8.7453, Second Loss: 4.3696, Val Loss: 50.2690 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1439/2000], First Loss: 8.6744, Second Loss: 4.3426, Val Loss: 49.1149 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1440/2000], First Loss: 8.6198, Second Loss: 4.3541, Val Loss: 49.0535 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1441/2000], First Loss: 8.5549, Second Loss: 4.4233, Val Loss: 48.8917 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1442/2000], First Loss: 8.6118, Second Loss: 4.3699, Val Loss: 49.8997 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1443/2000], First Loss: 8.4546, Second Loss: 4.2648, Val Loss: 49.6299 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1444/2000], First Loss: 8.7054, Second Loss: 4.4551, Val Loss: 47.1703 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1445/2000], First Loss: 9.1179, Second Loss: 4.9458, Val Loss: 53.3887 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1446/2000], First Loss: 10.6181, Second Loss: 5.9503, Val Loss: 46.1946 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1447/2000], First Loss: 12.0035, Second Loss: 7.5014, Val Loss: 55.1870 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1448/2000], First Loss: 12.0503, Second Loss: 7.4234, Val Loss: 50.8075 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1449/2000], First Loss: 11.9132, Second Loss: 6.5028, Val Loss: 51.5924 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1450/2000], First Loss: 11.6005, Second Loss: 6.2084, Val Loss: 52.3998 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1451/2000], First Loss: 11.4931, Second Loss: 6.2987, Val Loss: 48.2364 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1452/2000], First Loss: 11.3426, Second Loss: 6.3389, Val Loss: 49.8066 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1453/2000], First Loss: 10.6739, Second Loss: 5.6352, Val Loss: 51.6892 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1454/2000], First Loss: 10.8086, Second Loss: 5.6498, Val Loss: 47.7724 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1455/2000], First Loss: 11.0749, Second Loss: 5.9631, Val Loss: 50.1353 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1456/2000], First Loss: 10.1327, Second Loss: 5.3162, Val Loss: 53.4648 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1457/2000], First Loss: 10.7155, Second Loss: 6.0771, Val Loss: 47.0361 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1458/2000], First Loss: 11.3555, Second Loss: 6.7538, Val Loss: 48.3295 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1459/2000], First Loss: 10.4920, Second Loss: 5.7748, Val Loss: 51.3348 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1460/2000], First Loss: 10.3201, Second Loss: 5.6325, Val Loss: 49.6215 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1461/2000], First Loss: 10.2359, Second Loss: 5.4465, Val Loss: 54.3604 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1462/2000], First Loss: 10.6982, Second Loss: 6.4117, Val Loss: 49.1483 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1463/2000], First Loss: 9.7738, Second Loss: 5.0571, Val Loss: 46.8652 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1464/2000], First Loss: 9.9389, Second Loss: 5.4305, Val Loss: 50.4489 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1465/2000], First Loss: 10.6715, Second Loss: 5.8776, Val Loss: 46.1952 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1466/2000], First Loss: 9.8373, Second Loss: 5.4380, Val Loss: 49.7658 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1467/2000], First Loss: 9.2363, Second Loss: 4.7108, Val Loss: 57.4790 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1468/2000], First Loss: 9.9776, Second Loss: 6.3367, Val Loss: 50.5828 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1469/2000], First Loss: 9.7875, Second Loss: 5.0935, Val Loss: 48.5045 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1470/2000], First Loss: 9.1056, Second Loss: 4.5129, Val Loss: 47.1971 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1471/2000], First Loss: 9.1005, Second Loss: 4.7033, Val Loss: 47.1822 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1472/2000], First Loss: 9.0691, Second Loss: 4.8000, Val Loss: 50.0564 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1473/2000], First Loss: 8.8315, Second Loss: 4.3608, Val Loss: 49.9442 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1474/2000], First Loss: 8.7963, Second Loss: 4.5857, Val Loss: 48.0471 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1475/2000], First Loss: 8.7534, Second Loss: 4.3583, Val Loss: 49.3297 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1476/2000], First Loss: 8.5138, Second Loss: 4.1498, Val Loss: 49.5534 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1477/2000], First Loss: 8.5361, Second Loss: 4.2132, Val Loss: 47.0180 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1478/2000], First Loss: 8.4382, Second Loss: 4.3113, Val Loss: 47.2146 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1479/2000], First Loss: 8.3813, Second Loss: 4.1494, Val Loss: 50.7134 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1480/2000], First Loss: 8.3154, Second Loss: 4.0886, Val Loss: 50.4125 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1481/2000], First Loss: 8.1830, Second Loss: 4.0270, Val Loss: 48.1435 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1482/2000], First Loss: 8.3002, Second Loss: 4.1093, Val Loss: 48.6329 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1483/2000], First Loss: 8.0604, Second Loss: 3.8654, Val Loss: 48.6313 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1484/2000], First Loss: 8.0893, Second Loss: 3.8879, Val Loss: 47.5939 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1485/2000], First Loss: 7.9588, Second Loss: 3.8994, Val Loss: 47.9313 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1486/2000], First Loss: 7.9522, Second Loss: 3.9026, Val Loss: 50.6140 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1487/2000], First Loss: 7.9788, Second Loss: 3.9155, Val Loss: 49.0435 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1488/2000], First Loss: 7.8938, Second Loss: 3.8519, Val Loss: 48.1334 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1489/2000], First Loss: 7.8551, Second Loss: 3.8664, Val Loss: 49.3721 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1490/2000], First Loss: 7.7717, Second Loss: 3.7237, Val Loss: 48.4845 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1491/2000], First Loss: 7.7818, Second Loss: 3.7652, Val Loss: 47.2144 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1492/2000], First Loss: 7.6693, Second Loss: 3.6757, Val Loss: 48.1705 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1493/2000], First Loss: 7.7092, Second Loss: 3.6715, Val Loss: 48.8226 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1494/2000], First Loss: 7.6598, Second Loss: 3.5937, Val Loss: 49.7212 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1495/2000], First Loss: 7.5939, Second Loss: 3.6090, Val Loss: 49.2155 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1496/2000], First Loss: 7.5611, Second Loss: 3.6136, Val Loss: 48.5562 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1497/2000], First Loss: 7.5113, Second Loss: 3.5411, Val Loss: 47.6755 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1498/2000], First Loss: 7.5538, Second Loss: 3.5558, Val Loss: 47.7205 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1499/2000], First Loss: 7.4517, Second Loss: 3.5635, Val Loss: 48.5618 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1500/2000], First Loss: 7.4183, Second Loss: 3.5212, Val Loss: 49.1617 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1501/2000], First Loss: 7.4377, Second Loss: 3.5383, Val Loss: 49.3409 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1502/2000], First Loss: 7.4204, Second Loss: 3.5215, Val Loss: 48.1168 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1503/2000], First Loss: 7.4012, Second Loss: 3.5406, Val Loss: 49.0903 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1504/2000], First Loss: 7.3365, Second Loss: 3.4685, Val Loss: 48.6758 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1505/2000], First Loss: 7.3305, Second Loss: 3.4810, Val Loss: 48.6751 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1506/2000], First Loss: 7.4052, Second Loss: 3.4259, Val Loss: 48.4475 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1507/2000], First Loss: 7.4147, Second Loss: 3.5742, Val Loss: 49.5558 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1508/2000], First Loss: 7.4084, Second Loss: 3.5739, Val Loss: 48.5825 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1509/2000], First Loss: 7.5659, Second Loss: 3.5732, Val Loss: 51.7460 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1510/2000], First Loss: 7.8639, Second Loss: 4.0856, Val Loss: 46.0993 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1511/2000], First Loss: 8.2708, Second Loss: 4.4265, Val Loss: 53.0899 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1512/2000], First Loss: 8.7143, Second Loss: 4.4987, Val Loss: 45.5713 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1513/2000], First Loss: 8.8448, Second Loss: 5.0710, Val Loss: 50.6126 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1514/2000], First Loss: 9.4291, Second Loss: 5.1462, Val Loss: 49.6471 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1515/2000], First Loss: 9.0932, Second Loss: 4.9744, Val Loss: 50.2562 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1516/2000], First Loss: 8.5392, Second Loss: 4.4036, Val Loss: 54.0055 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1517/2000], First Loss: 8.8735, Second Loss: 4.9344, Val Loss: 47.8370 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1518/2000], First Loss: 9.6064, Second Loss: 5.6858, Val Loss: 48.8135 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1519/2000], First Loss: 8.2279, Second Loss: 4.2108, Val Loss: 49.5716 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1520/2000], First Loss: 8.5368, Second Loss: 4.5075, Val Loss: 48.1296 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1521/2000], First Loss: 9.9734, Second Loss: 5.9595, Val Loss: 57.3666 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1522/2000], First Loss: 10.2957, Second Loss: 6.3808, Val Loss: 45.9846 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1523/2000], First Loss: 10.0232, Second Loss: 5.4970, Val Loss: 50.1942 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1524/2000], First Loss: 9.0684, Second Loss: 4.5122, Val Loss: 51.6034 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1525/2000], First Loss: 8.8146, Second Loss: 4.5070, Val Loss: 46.2731 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1526/2000], First Loss: 8.6421, Second Loss: 4.3632, Val Loss: 48.2496 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1527/2000], First Loss: 8.4304, Second Loss: 4.2474, Val Loss: 50.1437 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1528/2000], First Loss: 8.4604, Second Loss: 4.1431, Val Loss: 49.2102 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1529/2000], First Loss: 8.6321, Second Loss: 4.2101, Val Loss: 51.6019 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1530/2000], First Loss: 8.4825, Second Loss: 4.2489, Val Loss: 49.8436 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1531/2000], First Loss: 8.0953, Second Loss: 3.8206, Val Loss: 48.1105 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1532/2000], First Loss: 8.2449, Second Loss: 4.0014, Val Loss: 47.9263 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1533/2000], First Loss: 7.9854, Second Loss: 3.8355, Val Loss: 48.5923 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1534/2000], First Loss: 7.8605, Second Loss: 3.8184, Val Loss: 48.8392 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1535/2000], First Loss: 7.8903, Second Loss: 3.7512, Val Loss: 50.2390 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1536/2000], First Loss: 7.7603, Second Loss: 3.7608, Val Loss: 49.5753 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1537/2000], First Loss: 7.6783, Second Loss: 3.5659, Val Loss: 47.9389 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1538/2000], First Loss: 7.7582, Second Loss: 3.6618, Val Loss: 48.8610 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1539/2000], First Loss: 7.5711, Second Loss: 3.4881, Val Loss: 47.3107 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1540/2000], First Loss: 7.4880, Second Loss: 3.4881, Val Loss: 46.4785 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1541/2000], First Loss: 7.5595, Second Loss: 3.5936, Val Loss: 49.5618 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1542/2000], First Loss: 7.4729, Second Loss: 3.5801, Val Loss: 49.2887 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1543/2000], First Loss: 7.4575, Second Loss: 3.5300, Val Loss: 48.3106 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1544/2000], First Loss: 7.3556, Second Loss: 3.4042, Val Loss: 48.9897 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1545/2000], First Loss: 7.3570, Second Loss: 3.3983, Val Loss: 47.7962 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1546/2000], First Loss: 7.2643, Second Loss: 3.3633, Val Loss: 48.6337 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1547/2000], First Loss: 7.2281, Second Loss: 3.3350, Val Loss: 48.8106 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1548/2000], First Loss: 7.1571, Second Loss: 3.2854, Val Loss: 48.6444 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1549/2000], First Loss: 7.1263, Second Loss: 3.2679, Val Loss: 48.6200 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1550/2000], First Loss: 7.1360, Second Loss: 3.2818, Val Loss: 48.8891 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1551/2000], First Loss: 7.0925, Second Loss: 3.2776, Val Loss: 47.7794 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1552/2000], First Loss: 7.0648, Second Loss: 3.2475, Val Loss: 48.3986 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1553/2000], First Loss: 6.9631, Second Loss: 3.1517, Val Loss: 49.3824 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1554/2000], First Loss: 6.9794, Second Loss: 3.1820, Val Loss: 48.8220 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1555/2000], First Loss: 7.0974, Second Loss: 3.2121, Val Loss: 49.3580 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1556/2000], First Loss: 7.0532, Second Loss: 3.2917, Val Loss: 47.7220 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1557/2000], First Loss: 6.9983, Second Loss: 3.2759, Val Loss: 47.7604 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1558/2000], First Loss: 6.9645, Second Loss: 3.2463, Val Loss: 49.3472 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1559/2000], First Loss: 6.9669, Second Loss: 3.2320, Val Loss: 48.0090 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1560/2000], First Loss: 7.0917, Second Loss: 3.2942, Val Loss: 50.9938 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1561/2000], First Loss: 7.0325, Second Loss: 3.4276, Val Loss: 47.7186 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1562/2000], First Loss: 6.9926, Second Loss: 3.2589, Val Loss: 48.2430 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1563/2000], First Loss: 6.9382, Second Loss: 3.2544, Val Loss: 49.8223 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1564/2000], First Loss: 7.7520, Second Loss: 3.7276, Val Loss: 46.7729 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1565/2000], First Loss: 7.9131, Second Loss: 4.0994, Val Loss: 51.8900 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1566/2000], First Loss: 7.4366, Second Loss: 3.7391, Val Loss: 49.0578 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1567/2000], First Loss: 8.0762, Second Loss: 4.1194, Val Loss: 48.9070 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1568/2000], First Loss: 7.2422, Second Loss: 3.5569, Val Loss: 49.0672 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1569/2000], First Loss: 7.7277, Second Loss: 3.6527, Val Loss: 46.3382 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1570/2000], First Loss: 8.7140, Second Loss: 4.8825, Val Loss: 56.1151 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1571/2000], First Loss: 10.3118, Second Loss: 6.5018, Val Loss: 50.1990 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1572/2000], First Loss: 12.4109, Second Loss: 7.6963, Val Loss: 58.7095 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1573/2000], First Loss: 11.5156, Second Loss: 7.2903, Val Loss: 46.4980 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1574/2000], First Loss: 11.3328, Second Loss: 7.3719, Val Loss: 51.8345 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1575/2000], First Loss: 11.4545, Second Loss: 5.9647, Val Loss: 49.4705 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1576/2000], First Loss: 12.3632, Second Loss: 7.0149, Val Loss: 47.4563 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1577/2000], First Loss: 12.1787, Second Loss: 7.4396, Val Loss: 55.9876 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1578/2000], First Loss: 12.1579, Second Loss: 8.1273, Val Loss: 50.8946 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1579/2000], First Loss: 10.6179, Second Loss: 5.8691, Val Loss: 50.2790 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1580/2000], First Loss: 10.1974, Second Loss: 5.2232, Val Loss: 54.2288 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1581/2000], First Loss: 11.3305, Second Loss: 6.2360, Val Loss: 45.6045 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1582/2000], First Loss: 11.6487, Second Loss: 7.2330, Val Loss: 47.9440 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1583/2000], First Loss: 10.9877, Second Loss: 6.3238, Val Loss: 59.5588 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1584/2000], First Loss: 11.0329, Second Loss: 6.8038, Val Loss: 51.1968 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1585/2000], First Loss: 13.1739, Second Loss: 8.1541, Val Loss: 51.3873 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1586/2000], First Loss: 11.1944, Second Loss: 6.5972, Val Loss: 49.4984 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1587/2000], First Loss: 11.8351, Second Loss: 7.1681, Val Loss: 45.7295 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1588/2000], First Loss: 11.5969, Second Loss: 8.3616, Val Loss: 54.9708 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1589/2000], First Loss: 12.3519, Second Loss: 7.9616, Val Loss: 52.8536 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1590/2000], First Loss: 10.0918, Second Loss: 5.7893, Val Loss: 51.1118 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1591/2000], First Loss: 11.4367, Second Loss: 6.8819, Val Loss: 53.2825 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1592/2000], First Loss: 10.5720, Second Loss: 5.8107, Val Loss: 50.5391 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1593/2000], First Loss: 10.4605, Second Loss: 6.1373, Val Loss: 49.6900 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1594/2000], First Loss: 10.3753, Second Loss: 5.4681, Val Loss: 51.2253 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1595/2000], First Loss: 9.9230, Second Loss: 6.0759, Val Loss: 48.7854 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1596/2000], First Loss: 9.3752, Second Loss: 5.0598, Val Loss: 48.9046 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1597/2000], First Loss: 10.1875, Second Loss: 5.4319, Val Loss: 51.1465 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1598/2000], First Loss: 9.3334, Second Loss: 5.0968, Val Loss: 51.2363 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1599/2000], First Loss: 9.2814, Second Loss: 4.9300, Val Loss: 49.7931 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1600/2000], First Loss: 8.9980, Second Loss: 4.8976, Val Loss: 50.8314 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1601/2000], First Loss: 9.0081, Second Loss: 4.6148, Val Loss: 49.6493 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1602/2000], First Loss: 9.2360, Second Loss: 4.7903, Val Loss: 50.8860 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1603/2000], First Loss: 8.8232, Second Loss: 4.5531, Val Loss: 49.6313 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1604/2000], First Loss: 8.7830, Second Loss: 4.3830, Val Loss: 47.8418 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1605/2000], First Loss: 8.3301, Second Loss: 4.1154, Val Loss: 47.5384 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1606/2000], First Loss: 8.4295, Second Loss: 4.4654, Val Loss: 48.3679 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1607/2000], First Loss: 8.3554, Second Loss: 4.1757, Val Loss: 50.7538 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1608/2000], First Loss: 8.1916, Second Loss: 4.0342, Val Loss: 49.3546 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1609/2000], First Loss: 8.0252, Second Loss: 3.9231, Val Loss: 47.3891 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1610/2000], First Loss: 8.0929, Second Loss: 3.9296, Val Loss: 49.9509 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1611/2000], First Loss: 7.7197, Second Loss: 3.6347, Val Loss: 51.8117 [(kW/hour)^2], MinVal : 44.3687629699707
Epoch [1612/2000], First Loss: 7.8116, Second Loss: 3.7456, Val Loss: 48.7190 [(kW/hour)^2], MinVal : 44.3687629699707
